total,cx_pipiens,an_maculipennis,an_claviger,cs_annulata,row,site,plot,location,dip_point,easting,northing,landcover,cleared,width,waterboard,exposure,management,shaded,edgedepth,centredepth,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,birch,alder,dog_rose,hawthorn,oak,willow,ladies_frock,wtemp,turbidity,salinity,do,ph,year,season,total_cover,cover_emergent,cover_surface,cover_vertical,mean_height,height_emergent,height_surface,height_vertical
0,0,0,0,0,85,84,3,Walton Moor,3,345960.5,134480.5,rough pasture,0,1.5,NA,5,3,0.3,10,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,22.03,0.87,0.67,106.9,6.4,2009,2,0.95,0,0.9083333333333333,0.041666666666666664,83.33333333333334,0,0.9083333333333333,0.041666666666666664
0,0,0,0,0,86,84,3,Walton Moor,4,345960.5,134480.5,rough pasture,0,1.5,NA,5,3,0.3,10,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,2009,2,0.95,0,0.9083333333333333,0.041666666666666664,83.33333333333334,0,0.9083333333333333,0.041666666666666664
0,0,0,0,0,87,84,3,Walton Moor,5,345960.5,134480.5,rough pasture,0,1.5,NA,5,3,0.3,10,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,23.78,0.851,0.65,97,6.8,2009,2,0.95,0,0.9083333333333333,0.041666666666666664,83.33333333333334,0,0.9083333333333333,0.041666666666666664
0,0,0,0,0,88,84,3,Walton Moor,6,345960.5,134480.5,rough pasture,0,1.5,NA,5,3,0.3,5,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,2009,2,0.95,0,0.9083333333333333,0.041666666666666664,83.33333333333334,0,0.9083333333333333,0.041666666666666664
0,0,0,0,0,89,84,4,Walton Moor,1,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,20,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29,0.768,0.59,89.5,7.64,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,90,84,4,Walton Moor,2,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,25,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,91,84,4,Walton Moor,3,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,30,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,0.787,0.6,103.6,6.55,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,92,84,4,Walton Moor,4,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,20,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,93,84,4,Walton Moor,5,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,15,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77,0.785,0.6,87.3,7.64,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,94,84,4,Walton Moor,6,345935.5,133916,pasture,0,2.3,0.55,1,3,0.2,15,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6405555555555555,0.022222222222222223,0.5416666666666666,0.07666666666666666,50.625,0.022222222222222223,0.5416666666666666,0.07666666666666666
0,0,0,0,0,95,85,1,Aller Moor,1,338928,128653,pasture,0,1.75,0.35,3,1,0.4,60,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,0.438,0.33,119.3,7.56,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,96,85,1,Aller Moor,2,338928,128653,pasture,0,1.75,0.35,1,1,0.2,40,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,NA,NA,6.5,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,97,85,1,Aller Moor,3,338928,128653,pasture,0,1.75,0.35,1,1,0.2,40,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48,0.435,0.33,122.8,7.57,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,98,85,1,Aller Moor,4,338928,128653,pasture,0,1.75,0.35,1,1,0.2,10,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,NA,NA,6.5,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,99,85,1,Aller Moor,5,338928,128653,pasture,0,1.75,0.35,2,1,0.8,20,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24,0.432,0.32,124.5,7.3,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,100,85,1,Aller Moor,6,338928,128653,pasture,0,1.75,0.35,2,1,0.7,10,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,NA,NA,6,2009,2,0.9403086419444445,0.016666666666666666,0.48611111111111116,0.43753086416666664,85.04761904761905,0.016666666666666666,0.48611111111111116,0.43753086416666664
0,0,0,0,0,101,85,2,Aller Moor,1,339007.5,128364.5,pasture,1,2.8,0.45,2,1,0.8,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.41,0.31,127.9,7.43,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,102,85,2,Aller Moor,2,339007.5,128364.5,pasture,1,2.8,0.45,2,1,0.8,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,103,85,2,Aller Moor,3,339007.5,128364.5,pasture,1,2.8,0.45,2,1,0.7,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.415,0.31,127.9,5.57,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,104,85,2,Aller Moor,4,339007.5,128364.5,pasture,1,2.8,0.45,2,1,0.7,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,105,85,2,Aller Moor,5,339007.5,128364.5,pasture,1,2.8,0.45,1,1,0.15,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.74,0.389,0.29,127.9,5.8,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,106,85,2,Aller Moor,6,339007.5,128364.5,pasture,1,2.8,0.45,1,1,0.15,50,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9944444444444445,0,0.985,0.009444444444444445,92.5,0,0.985,0.009444444444444445
0,0,0,0,0,107,85,3,Aller Moor,1,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.96,0.704,0.54,133.7,7.4,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
0,0,0,0,0,108,85,3,Aller Moor,2,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
3,0,3,0,0,109,85,3,Aller Moor,3,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0.645,0.5,130,7.29,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
0,0,0,0,0,110,85,3,Aller Moor,4,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
0,0,0,0,0,111,85,3,Aller Moor,5,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67,0.715,0.55,136,7.24,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
1,0,1,0,0,112,85,3,Aller Moor,6,338807,128409,pasture,1,2,1.2,1,1,0.2,10,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5032098763888888,0,0.45870370361111107,0.044506172777777776,69.33333333333333,0,0.45870370361111107,0.044506172777777776
0,0,0,0,0,113,85,4,Aller Moor,1,339070.5,128175,pasture,0,1.6,0.4,3,1,0.6,5,40,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15,0.461,0.35,148.3,5.98,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,114,85,4,Aller Moor,2,339070.5,128175,pasture,0,1.6,0.4,3,1,0.6,5,40,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,115,85,4,Aller Moor,3,339070.5,128175,pasture,0,1.6,0.4,4,1,0.6,5,40,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.15,0.449,0.34,140,6.48,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,116,85,4,Aller Moor,4,339070.5,128175,pasture,0,1.6,0.4,4,1,0.6,10,40,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,117,85,4,Aller Moor,5,339070.5,128175,pasture,0,1.6,0.4,3,1,0.6,10,50,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.66,0.465,0.35,143.5,6.28,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,118,85,4,Aller Moor,6,339070.5,128175,pasture,0,1.6,0.4,3,1,0.6,10,50,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.5643950615000001,0.14211111094444442,0.3236419752777778,0.09864197527777778,63.74444444444444,0.14211111094444442,0.3236419752777778,0.09864197527777778
0,0,0,0,0,119,86,1,Southlake Moor,1,337153.5,130168.5,pasture,0,2,0.3,5,3,0.8,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09,0.363,0.27,125.4,6.5,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,120,86,1,Southlake Moor,2,337153.5,130168.5,pasture,0,2,0.3,5,3,0.4,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,121,86,1,Southlake Moor,3,337153.5,130168.5,pasture,0,2,0.3,5,3,0.4,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19,0.453,0.34,124.8,6.09,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,122,86,1,Southlake Moor,4,337153.5,130168.5,pasture,0,2,0.3,1,3,0.15,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,123,86,1,Southlake Moor,5,337153.5,130168.5,pasture,0,2,0.3,5,3,0.6,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,0.479,0.36,124.4,6.07,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,124,86,1,Southlake Moor,6,337153.5,130168.5,pasture,0,2,0.3,5,3,0.9,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.9570987652777778,0.11666666666666667,0.6277777777777778,0.21265432083333333,42.41319444444444,0.11666666666666667,0.6277777777777778,0.21265432083333333
0,0,0,0,0,125,86,2,Southlake Moor,1,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.04,0.418,0.31,118.9,7,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
0,0,0,0,0,126,86,2,Southlake Moor,2,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
9,9,0,0,0,127,86,2,Southlake Moor,3,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.48,0.205,0.15,129.9,6.57,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
3,1,0,0,2,128,86,2,Southlake Moor,4,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
1,1,0,0,0,129,86,2,Southlake Moor,5,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0.256,0.19,119.9,6.64,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
117,116,0,0,1,130,86,2,Southlake Moor,6,337040.5,130167,pasture,0,1,0.2,4,3,0.95,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.23660493777777775,0.09734567888888888,0.03901234555555555,0.10024691333333333,39.675925925925924,0.09734567888888888,0.03901234555555555,0.10024691333333333
51,47,0,0,4,131,86,3,Southlake Moor,1,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.16,0.735,0.56,139.9,6.31,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
33,16,0,1,16,132,86,3,Southlake Moor,2,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
5,2,0,0,3,133,86,3,Southlake Moor,3,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.02,0.002,0,141,6.32,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
8,7,0,0,1,134,86,3,Southlake Moor,4,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
9,4,0,0,5,135,86,3,Southlake Moor,5,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.91,0.329,0.25,134.1,6.45,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
20,14,0,0,6,136,86,3,Southlake Moor,6,336932.5,130101,pasture,0,2.5,0.4,4,3,0.5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.3806172838888889,0,0.05277777777777778,0.3278395061111111,74.72222222222223,0,0.05277777777777778,0.3278395061111111
17,0,0,8,9,137,86,4,Southlake Moor,1,337041,129968,pasture,0,3.1,0.5,2,3,0.8,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91,0.414,0.31,150.4,5.65,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
14,0,0,4,10,138,86,4,Southlake Moor,2,337041,129968,pasture,0,3.1,0.5,4,3,0.8,2.5555554999999996,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
7,0,0,1,6,139,86,4,Southlake Moor,3,337041,129968,pasture,0,3.1,0.5,4,3,0.8,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.72,0.422,0.32,135.7,5.97,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
19,3,0,3,13,140,86,4,Southlake Moor,4,337041,129968,pasture,0,3.1,0.5,4,3,0.8,20,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
3,0,0,0,3,141,86,4,Southlake Moor,5,337041,129968,pasture,0,3.1,0.5,4,3,0.8,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73,0.4181,0.29,135.5,6.37,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
13,0,0,1,12,142,86,4,Southlake Moor,6,337041,129968,pasture,0,3.1,0.5,4,3,0.8,10,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,0.6111111111111112,0,0.08055555555555556,0.5305555555555556,108.16666666666667,0,0.08055555555555556,0.5305555555555556
0,0,0,0,0,143,87,1,East & West Waste,1,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,NA,NA,6.5,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,144,87,1,East & West Waste,2,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,145,87,1,East & West Waste,3,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,NA,NA,6.5,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,146,87,1,East & West Waste,4,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,147,87,1,East & West Waste,5,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,NA,NA,NA,6.5,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,148,87,1,East & West Waste,6,348117.5,141695,rough pasture,0,2.3,0.5,1,3,0.2,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.8777777777777779,0.12222222222222223,110,0,0.8777777777777779,0.12222222222222223
0,0,0,0,0,149,87,2,East & West Waste,1,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,NA,NA,NA,5.5,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,150,87,2,East & West Waste,2,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,151,87,2,East & West Waste,3,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,23,NA,NA,NA,6,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,152,87,2,East & West Waste,4,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,153,87,2,East & West Waste,5,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,23,NA,NA,NA,6,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,154,87,2,East & West Waste,6,347992.5,141857,rough pasture,0,2,0.4,1,3,0.25,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0.019444444444444445,0.913888888888889,0.06666666666666667,95,0.019444444444444445,0.913888888888889,0.06666666666666667
0,0,0,0,0,155,87,3,East & West Waste,1,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,NA,NA,6,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,156,87,3,East & West Waste,2,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,157,87,3,East & West Waste,3,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,NA,NA,NA,6,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,158,87,3,East & West Waste,4,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,159,87,3,East & West Waste,5,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,NA,NA,6,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,160,87,3,East & West Waste,6,347793,141845,rough pasture,0,2.5,0.8,1,3,0.2,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.9083333333333333,0.09166666666666666,93.33333333333333,0,0.9083333333333333,0.09166666666666666
0,0,0,0,0,161,87,4,East & West Waste,1,347836.5,141623.5,rough pasture,0,2.5,0.9,1,3,0.1,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,NA,NA,6,2009,2,1,0,0.9166666666666666,0.08333333333333333,90,0,0.9166666666666666,0.08333333333333333
0,0,0,0,0,162,87,4,East & West Waste,2,347836.5,141623.5,rough pasture,0,2.5,0.9,1,3,0.1,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2009,2,1,0,0.9166666666666666,0.08333333333333333,90,0,0.9166666666666666,0.08333333333333333
