interlink_larva_dippin_with_metadata,cross_ref,site,plot,plot_id,year,season,location,dip_point,management,rhyne_dry,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,landcover,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure,percentage_water_shaded,central_cover_carex_percent,central_cover_celery_leaved_buttercup_percent,central_cover_duckweed_percent,central_cover_frog_bit_percent,central_cover_grass_percent,central_cover_ivy_leaved_duckweed_percent,central_cover_juncus_percent,central_cover_marsh_bedstraw_percent,central_cover_typha_percent,central_cover_water_parsnip_percent
68801,688,84,3,8403,2009,2,Walton Moor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,22.85,0.805,0.62,102.2,6.06,15,25,5,30,0,0,80,0,0,0,0,0,0,0
68802,688,84,3,8403,2009,2,Walton Moor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,10,25,5,30,0,0,80,0,0,0,0,0,0,0
68803,688,84,3,8403,2009,2,Walton Moor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,22.03,0.87,0.67,106.9,6.4,10,20,5,30,0,0,100,0,0,0,0,0,0,0
68804,688,84,3,8403,2009,2,Walton Moor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,10,20,5,30,0,0,85,0,0,0,0,0,0,0
68805,688,84,3,8403,2009,2,Walton Moor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,23.78,0.851,0.65,97,6.8,10,25,5,30,0,0,100,0,0,0,0,0,0,0
68806,688,84,3,8403,2009,2,Walton Moor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,5,12,5,30,0,0,100,0,0,0,0,0,0,0
68901,689,84,4,8404,2009,2,Walton Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,25.29,0.768,0.59,89.5,7.64,20,45,1,20,0,0,35,0,0,35,0,0,0,0
68902,689,84,4,8404,2009,2,Walton Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,NA,NA,NA,NA,NA,25,50,1,20,0,0,40,0,0,45,0,0,0,0
68903,689,84,4,8404,2009,2,Walton Moor,3,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,22.56,0.787,0.6,103.6,6.55,30,60,1,20,0,0,20,0,0,50,0,0,0,0
68904,689,84,4,8404,2009,2,Walton Moor,4,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,NA,NA,NA,NA,NA,20,65,1,20,0,0,5,0,0,25,0,0,0,0
68905,689,84,4,8404,2009,2,Walton Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,25.77,0.785,0.6,87.3,7.64,15,60,1,20,0,0,0,0,0,30,0,0,0,0
68906,689,84,4,8404,2009,2,Walton Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.55,NA,NA,NA,NA,NA,15,55,1,20,0,0,2,0,0,48,0,0,0,0
69001,690,85,1,8501,2009,2,Aller Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,19.97,0.438,0.33,119.3,7.56,60,70,3,40,0,0,90,0,0,0,0,0,0,0
69002,690,85,1,8501,2009,2,Aller Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,21,NA,NA,NA,6.5,40,70,1,20,0,0,100,0,0,0,0,0,0,0
69003,690,85,1,8501,2009,2,Aller Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,19.48,0.435,0.33,122.8,7.57,40,70,1,20,2.5555555,0,95,0,0,0,0,0,0,0
69004,690,85,1,8501,2009,2,Aller Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,21,NA,NA,NA,6.5,10,60,1,20,0,0,90,0,0,0,0,0,0,0
69005,690,85,1,8501,2009,2,Aller Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,19.24,0.432,0.32,124.5,7.3,20,70,2,80,20,0,60,0,0,0,0,0,0,0
69006,690,85,1,8501,2009,2,Aller Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0.3-0.4,21,NA,NA,NA,6,10,70,2,70,30,0,60,0,0,0,0,0,0,0
69101,691,85,2,8502,2009,2,Aller Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,21,0.41,0.31,127.9,7.43,50,100,2,80,0,0,100,0,0,0,0,0,0,0
69102,691,85,2,8502,2009,2,Aller Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,NA,NA,NA,NA,NA,50,100,2,80,0,0,100,0,0,0,0,0,0,0
69103,691,85,2,8502,2009,2,Aller Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,21,0.415,0.31,127.9,5.57,50,100,2,70,0,0,100,0,0,0,0,0,0,0
69104,691,85,2,8502,2009,2,Aller Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,NA,NA,NA,NA,NA,50,100,2,70,0,0,100,0,0,0,0,0,0,0
69105,691,85,2,8502,2009,2,Aller Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,18.74,0.389,0.29,127.9,5.8,50,100,1,15,0,0,100,0,0,0,0,0,0,0
69106,691,85,2,8502,2009,2,Aller Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8,0.45,NA,NA,NA,NA,NA,50,100,1,15,0,0,100,0,0,0,0,0,0,0
69201,692,85,3,8503,2009,2,Aller Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,17.96,0.704,0.54,133.7,7.4,10,70,1,20,0,0,0,10,0,5,0,0,0,0
69202,692,85,3,8503,2009,2,Aller Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,NA,NA,NA,NA,NA,10,70,1,20,0,0,0,1,0,2,0,0,0,0
69203,692,85,3,8503,2009,2,Aller Moor,3,1,0,3,0,3,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,18.4,0.645,0.5,130,7.29,10,70,1,20,0,0,0,2.5555555,0,2.5555555,0,0,0,0
69204,692,85,3,8503,2009,2,Aller Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,NA,NA,NA,NA,NA,10,70,1,20,0,0,0,30,0,2.5555555,0,0,0,0
69205,692,85,3,8503,2009,2,Aller Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,17.67,0.715,0.55,136,7.24,10,70,1,20,0,0,0,80,0,10,0,0,0,0
69206,692,85,3,8503,2009,2,Aller Moor,6,1,0,1,0,1,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1.2,NA,NA,NA,NA,NA,10,70,1,20,0,0,0,0,0,5,0,0,0,0
69301,693,85,4,8504,2009,2,Aller Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,16.15,0.461,0.35,148.3,5.98,5,40,3,60,0,0,0,60,0,0,0,0,0,30
69302,693,85,4,8504,2009,2,Aller Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,NA,NA,NA,NA,NA,5,40,3,60,0,0,0,20,0,0,0,20,0,30
69303,693,85,4,8504,2009,2,Aller Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,17.15,0.449,0.34,140,6.48,5,40,4,60,0,0,0,10,0,0,0,5,0,50
69304,693,85,4,8504,2009,2,Aller Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,NA,NA,NA,NA,NA,10,40,4,60,5,0,0,0,0,0,0,0,0,40
69305,693,85,4,8504,2009,2,Aller Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,16.66,0.465,0.35,143.5,6.28,10,50,3,60,0,0,0,30,0,0,0,0,0,20
69306,693,85,4,8504,2009,2,Aller Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,NA,NA,NA,NA,NA,10,50,3,60,0,0,0,80,0,0,0,0,0,0
69401,694,86,1,8601,2009,2,Southlake Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,19.09,0.363,0.27,125.4,6.5,NA,NA,5,80,0,0,80,0,0,0,0,2.5555555,0,10
69402,694,86,1,8601,2009,2,Southlake Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,5,40,0,0,80,0,0,0,0,0,0,20
69403,694,86,1,8601,2009,2,Southlake Moor,3,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,19.19,0.453,0.34,124.8,6.09,NA,NA,5,40,5,0,80,0,0,0,0,0,0,10
69404,694,86,1,8601,2009,2,Southlake Moor,4,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,1,15,10,0,80,0,0,0,0,0,0,5
69405,694,86,1,8601,2009,2,Southlake Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,19.25,0.479,0.36,124.4,6.07,NA,NA,5,60,5,0,80,0,0,0,0,0,0,10
69406,694,86,1,8601,2009,2,Southlake Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,5,90,5,0,75,0,0,0,0,0,0,15
69501,695,86,2,8602,2009,2,Southlake Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2,20.04,0.418,0.31,118.9,7,NA,NA,4,95,0,0,0,0,0,0,0,80,0,5
69502,695,86,2,8602,2009,2,Southlake Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2,NA,NA,NA,NA,NA,NA,NA,4,95,0,0,0,0,0,0,0,20,0,10
69503,695,86,2,8602,2009,2,Southlake Moor,3,3,0,9,0,0,0,9,0,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2,18.48,0.205,0.15,129.9,6.57,NA,NA,4,95,0,0,0,0,0,0,0,0,0,30
69504,695,86,2,8602,2009,2,Southlake Moor,4,3,0,3,0,0,0,1,2,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.2,NA,NA,NA,NA,NA,NA,NA,4,95,0,0,10,0,5,0,0,0,0,30
69505,695,86,2,8602,2009,2,Southlake Moor,5,3,0,1,0,0,0,1,0,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,19.8,0.256,0.19,119.9,6.64,NA,NA,4,95,2.5555555,0,10,0,5,0,0,0,0,30
69506,695,86,2,8602,2009,2,Southlake Moor,6,3,0,117,0,0,0,116,1,0,0,0,pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,4,95,0,0,10,0,10,0,0,0,5,20
69601,696,86,3,8603,2009,2,Southlake Moor,1,3,0,51,0,0,0,47,4,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.16,0.735,0.56,139.9,6.31,NA,NA,4,50,40,0,5,0,5,0,10,0,0,0
69602,696,86,3,8603,2009,2,Southlake Moor,2,3,0,33,0,0,1,16,16,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,NA,NA,NA,NA,NA,NA,NA,4,50,60,0,5,0,0,0,0,0,0,0
69603,696,86,3,8603,2009,2,Southlake Moor,3,3,0,5,0,0,0,2,3,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5,0.4,17.02,0.002,0,141,6.32,NA,NA,4,50,30,0,0,0,10,0,5,0,0,0
69604,696,86,3,8603,2009,2,Southlake Moor,4,3,0,8,0,0,0,7,1,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,NA,NA,NA,NA,NA,NA,NA,4,50,30,0,0,20,5,5,5,0,0,0
69605,696,86,3,8603,2009,2,Southlake Moor,5,3,0,9,0,0,0,4,5,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.91,0.329,0.25,134.1,6.45,NA,NA,4,50,5,0,0,20,0,10,0,0,0,0
69606,696,86,3,8603,2009,2,Southlake Moor,6,3,0,20,0,0,0,14,6,0,0,0,pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,NA,NA,NA,NA,NA,NA,NA,4,50,10,0,0,20,2.5555555,10,5,0,0,0
69701,697,86,4,8604,2009,2,Southlake Moor,1,3,0,17,0,0,8,0,9,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,15.91,0.414,0.31,150.4,5.65,10,20,2,80,40,0,0,0,0,0,0,0,0,0
69702,697,86,4,8604,2009,2,Southlake Moor,2,3,0,14,0,0,4,0,10,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,NA,NA,NA,NA,NA,2.5555555,25,4,80,40,0,0,0,0,0,0,0,0,0
69703,697,86,4,8604,2009,2,Southlake Moor,3,3,0,7,0,0,1,0,6,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,17.72,0.422,0.32,135.7,5.97,20,15,4,80,40,0,0,0,0,0,0,0,0,0
69704,697,86,4,8604,2009,2,Southlake Moor,4,3,0,19,0,0,3,3,13,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,NA,NA,NA,NA,NA,20,50,4,80,10,0,20,20,0,0,0,0,10,0
69705,697,86,4,8604,2009,2,Southlake Moor,5,3,0,3,0,0,0,0,3,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,17.73,0.4181,0.29,135.5,6.37,20,20,4,80,20,0,0,10,0,0,0,0,15,0
69706,697,86,4,8604,2009,2,Southlake Moor,6,3,0,13,0,0,1,0,12,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.5,NA,NA,NA,NA,NA,10,25,4,80,20,0,5,10,0,0,0,0,0,0
69801,698,87,1,8701,2009,2,East & West Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,26,NA,NA,NA,6.5,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69802,698,87,1,8701,2009,2,East & West Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69803,698,87,1,8701,2009,2,East & West Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,25,NA,NA,NA,6.5,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69804,698,87,1,8701,2009,2,East & West Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69805,698,87,1,8701,2009,2,East & West Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,25,NA,NA,NA,6.5,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69806,698,87,1,8701,2009,2,East & West Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,100,0,0,0,0,0,0,0
69901,699,87,2,8702,2009,2,East & West Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,24,NA,NA,NA,5.5,NA,NA,1,25,0,0,95,5,0,0,0,0,0,0
69902,699,87,2,8702,2009,2,East & West Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,1,25,0,0,95,5,0,0,0,0,0,0
69903,699,87,2,8702,2009,2,East & West Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,23,NA,NA,NA,6,NA,NA,1,25,0,0,85,10,0,0,0,0,0,5
69904,699,87,2,8702,2009,2,East & West Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,1,25,0,0,95,5,0,0,0,0,0,0
69905,699,87,2,8702,2009,2,East & West Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,23,NA,NA,NA,6,NA,NA,1,25,0,0,95,5,0,0,0,0,0,0
69906,699,87,2,8702,2009,2,East & West Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,1,25,0,0,95,5,0,0,0,0,0,0
70001,700,87,3,8703,2009,2,East & West Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,23,NA,NA,NA,6,NA,NA,1,20,0,0,60,40,0,0,0,0,0,0
70002,700,87,3,8703,2009,2,East & West Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,NA,NA,NA,NA,NA,NA,NA,1,20,5,0,55,40,0,0,0,0,0,0
70003,700,87,3,8703,2009,2,East & West Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,24,NA,NA,NA,6,NA,NA,1,20,5,0,90,5,0,0,0,0,0,0
70004,700,87,3,8703,2009,2,East & West Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,90,10,0,0,0,0,0,0
70005,700,87,3,8703,2009,2,East & West Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,22,NA,NA,NA,6,NA,NA,1,20,0,0,80,20,0,0,0,0,0,0
70006,700,87,3,8703,2009,2,East & West Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.8,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,70,30,0,0,0,0,0,0
70101,701,87,4,8704,2009,2,East & West Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,23,NA,NA,NA,6,NA,NA,1,10,0,0,95,5,0,0,0,0,0,0
70102,701,87,4,8704,2009,2,East & West Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,NA,NA,NA,NA,NA,NA,NA,1,10,0,0,95,5,0,0,0,0,0,0
70103,701,87,4,8704,2009,2,East & West Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,23,NA,NA,NA,6.5,NA,NA,1,10,0,0,95,5,0,0,0,0,0,0
70104,701,87,4,8704,2009,2,East & West Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,NA,NA,NA,NA,NA,NA,NA,1,10,0,0,100,0,0,0,0,0,0,0
70105,701,87,4,8704,2009,2,East & West Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,23,NA,NA,NA,6,NA,NA,1,10,0,0,100,0,0,0,0,0,0,0
70106,701,87,4,8704,2009,2,East & West Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.9,NA,NA,NA,NA,NA,NA,NA,1,10,0,0,100,0,0,0,0,0,0,0
70201,702,88,1,8801,2009,2,Cheddar Moor Drove,1,1,0,7,0,0,0,3,4,0,0,0,rough pasture,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.65,19,NA,NA,NA,6,NA,NA,2,80,95,0,0,0,0,0,0,0,0,0
