interlink_larva_dippin_with_metadata,sort,cross_ref.x,site.x,plot.x,plot_id.x,year.x,season.x,location.x,dip_point.x,water_tier_management.x,date,no_of_dips,rhyne_dry.x,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,a_round_dip_location,a_round_nlarvae,a_round_not_ided,a_round_an_maculipennis,a_round_an_claviger,a_round_cx_pipiens,a_round_cs_annulata,a_round_cs_morsitans,a_round_oc_annulipes_cantans,a_round_oc_caspius,b_round_dip_location,b_round_nlarvae,b_round_not_ided,b_round_an_maculipennis,b_round_an_claviger,b_round_cx_pipiens,b_round_cs_annulata,b_round_cs_morsitans,b_round_oc_annulipes_cantans,b_round_oc_caspius,c_round_dip_location,c_round_nlarvae,c_round_not_ided,c_round_an_maculipennis,c_round_an_claviger,c_round_cx_pipiens,c_round_cs_annulata,c_round_cs_morsitans,c_round_oc_annulipes_cantans,c_round_oc_caspius,data_entered_by_comment,who_assessed_vegetation,new_averaged_gps_readings_st,new_averaged_gps_readings_eastings,new_averaged_gps_readings_northings,eastings_recordings_from_field_data_sheet,northings_recordings_from_field_data_sheet,water_tier_management.y,sample_date,sampling_time,operator,landcover_rough_pasture_rough_pasture_reed_bed_wet_woodland,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,approx_length_m,approx_size_m2,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure_1_sun_3_shade_2_partial_shade_4_open_but_emergent_vegetation_within_rhyne_5_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation,percentage_water_shaded
68102,1684,681,82,4,8204,2009,2,South Moor,2,1,39994,3,0,22,0,0,2,0,20,0,0,0,D,5,0,0,1,0,4,0,0,0,D,7,(..4 lost/decayed),0,0,0,7,0,0,0,D,10,(..15 decayed?),0,1,0,9,0,0,0,"% cover values in some cases exceeded 100% and were not yet split into ""proximal"", ""central"", ""distal"". Steffi adjusted values.",BP,ST,49459,37392,49458,37392,1,39994,0.6875,BP SS,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,175,nr,0.7,24,0.678,0.53,141.9,6.13,10,10,2,40
68103,1685,681,82,4,8204,2009,2,South Moor,3,1,39994,3,0,23,0,0,3,7,13,0,0,0,C,9,0,0,3,3,3,0,0,0,C,10,0,0,0,4,6,0,0,0,C,4,(2 decayed),0,0,0,4,0,0,0,"% cover values in some cases exceeded 100% and were not yet split into ""proximal"", ""central"", ""distal"". Steffi adjusted values.",BP,ST,49462,37399,49461,37400,1,39994,0.6875,BP SS,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,175,nr,0.7,25,0.658,0.5,130.3,6.3,10,10,2,40
68104,1686,681,82,4,8204,2009,2,South Moor,4,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"% cover values in some cases exceeded 100% and were not yet split into ""proximal"", ""central"", ""distal"". Steffi adjusted values.",BP,ST,49462,37400,NA,NA,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n/a,NA
68105,1687,681,82,4,8204,2009,2,South Moor,5,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"% cover values in some cases exceeded 100% and were not yet split into ""proximal"", ""central"", ""distal"". Steffi adjusted values.",BP,ST,49461,37402,NA,NA,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n/a,NA
68106,1688,681,82,4,8204,2009,2,South Moor,6,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"% cover values in some cases exceeded 100% and were not yet split into ""proximal"", ""central"", ""distal"". Steffi adjusted values.",BP,ST,49464,37407,NA,NA,1,39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n/a,NA
68201,1689,682,83,1,8301,2009,2,Common Moor,1,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50044,40788,50044,40788,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,17.57,0.508,0.38,136.8,6.5,25,50,1,80
68202,1690,682,83,1,8301,2009,2,Common Moor,2,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50043,40789,50043,40789,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,NA,NA,NA,NA,NA,nr,nr,1,80
68203,1691,682,83,1,8301,2009,2,Common Moor,3,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50035,40790,50034,40790,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,19.3,0.313,0.23,124.1,6.6,20,60,5,60
68204,1692,682,83,1,8301,2009,2,Common Moor,4,1,39994,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50034,40790,50033,40790,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,NA,NA,NA,NA,NA,nr,nr,1,30
68205,1693,682,83,1,8301,2009,2,Common Moor,5,1,39994,3,0,22,0,0,0,21,1,0,0,0,P,15,(?10),0,0,14,1,0,0,0,C,5,(~100?),0,0,5,0,0,0,0,P,2,(9?),0,0,2,0,0,0,0,SMS,SMS,ST,50028,40793,50027,40793,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,17.23,0.486,0.37,139.4,6.4,nr,nr,5,60
68206,1694,682,83,1,8301,2009,2,Common Moor,6,1,39994,3,0,14,0,0,0,13,1,0,0,0,P,9,(17?),0,0,9,0,0,0,0,P,1,(20?),0,0,1,0,0,0,0,P,4,0,0,0,3,1,0,0,0,SMS,SMS,ST,50027,40792,50026,40792,1,39994,0.486111111,BP SS,pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1.65,nr,0.55,NA,NA,NA,NA,NA,nr,nr,5,60
68301,1695,683,83,2,8302,2009,2,Common Moor,1,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50035,40638,50035,40638,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,22,0.475,0.36,137.5,6.17,10,40,2,90
68302,1696,683,83,2,8302,2009,2,Common Moor,2,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50029,40640,50029,40640,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,NA,NA,NA,NA,NA,nr,nr,2,90
68303,1697,683,83,2,8302,2009,2,Common Moor,3,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50023,40642,50022,40642,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,24,0.46,0.35,135.1,6.15,30,50,1,5
68304,1698,683,83,2,8302,2009,2,Common Moor,4,1,39994,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50019,40642,50019,40642,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68305,1699,683,83,2,8302,2009,2,Common Moor,5,1,39994,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50015,40643,50014,40643,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,26,0.394,0.29,126.2,6.84,nr,nr,1,5
68306,1700,683,83,2,8302,2009,2,Common Moor,6,1,39994,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,50011,40645,50010,40645,1,31/06/2009,0.645833333,BP SS,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.95,nr,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68401,1701,684,83,3,8303,2009,2,Common Moor,1,1,39995,3,0,1,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,1,(..1),0,0,1,0,0,0,0,SMS,SMS,ST,49833,40845,49833,40846,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,19.43,0.378,0.28,123,6.75,15,50,1,5
68402,1702,684,83,3,8303,2009,2,Common Moor,2,1,39995,3,0,1,0,0,0,1,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,1,0,0,0,1,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,49829,40846,49829,40846,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68403,1703,684,83,3,8303,2009,2,Common Moor,3,1,39995,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,49821,40846,49820,40846,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,19.3,0.389,0.29,124.4,7.1,10,50,1,5
68404,1704,684,83,3,8303,2009,2,Common Moor,4,1,39995,3,0,3,0,0,0,1,2,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,3,0,0,0,1,2,0,0,0,SMS,SMS,ST,49822,40846,49822,40846,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68405,1705,684,83,3,8303,2009,2,Common Moor,5,1,39995,3,0,10,0,0,0,7,3,0,0,0,P,3,0,0,0,3,0,0,0,0,C,3,0,0,0,3,0,0,0,0,C,4,(..2),0,0,1,3,0,0,0,SMS,SMS,ST,49816,40845,49816,40845,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,20.03,0.378,0.28,119,7.07,nr,nr,1,5
68406,1706,684,83,3,8303,2009,2,Common Moor,6,1,39995,3,0,3,0,0,0,1,2,0,0,0,P,1,(..1),0,0,1,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,2,0,0,0,0,2,0,0,0,SMS,SMS,ST,49816,40844,49816,40844,1,39995,0.708333333,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,175,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68501,1707,685,83,4,8304,2009,2,Common Moor,1,1,39995,3,0,9,1,0,0,7,1,0,0,0,P,7,1,0,0,6,0,0,0,0,P,2,0,0,0,1,1,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,49692,40779,49692,40779,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,19.16,0.449,0.34,125.1,7.09,10,40,1,5
68502,1708,685,83,4,8304,2009,2,Common Moor,2,1,39995,3,0,5,0,2,0,3,0,0,0,0,P,2,0,0,0,2,0,0,0,0,C,2,(..1),2,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,SMS,SMS,ST,49693,40775,49693,40775,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68503,1709,685,83,4,8304,2009,2,Common Moor,3,1,39995,3,0,2,0,0,0,2,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,P,1,0,0,0,1,0,0,0,0,SMS,SMS,ST,49693,40771,49693,40771,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,19.07,0.506,0.38,125.6,7.09,10,40,1,5
68504,1710,685,83,4,8304,2009,2,Common Moor,4,1,39995,3,0,1,0,0,0,1,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,SMS,SMS,ST,49690,40763,49690,40763,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68505,1711,685,83,4,8304,2009,2,Common Moor,5,1,39995,3,0,1,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,49691,40761,49691,40760,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,18.52,0.507,0.38,129.5,7.17,nr,nr,1,5
68506,1712,685,83,4,8304,2009,2,Common Moor,6,1,39995,3,0,1,0,0,0,1,0,0,0,0,P,1,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,SMS,ST,49690,40760,49690,40760,1,39995,0.75,BP SS,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.9,200,nr,0.7,NA,NA,NA,NA,NA,nr,nr,1,5
68601,1713,686,84,1,8401,2009,2,Walton Moor,1,3,39995,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45827,34365,45827,34363,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,18,0.447,0.34,131.2,5.77,5,50,1,30
68602,1714,686,84,1,8401,2009,2,Walton Moor,2,3,39995,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45826,34362,45826,34362,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,NA,NA,NA,NA,NA,25,55,1,30
68603,1715,686,84,1,8401,2009,2,Walton Moor,3,3,39995,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45824,34364,45824,34363,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,18.45,0.449,0.34,129.4,6.02,30,50,1,30
68604,1716,686,84,1,8401,2009,2,Walton Moor,4,3,39995,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45824,34357,45824,34357,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,NA,NA,NA,NA,NA,15,45,1,30
68605,1717,686,84,1,8401,2009,2,Walton Moor,5,3,39995,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45821,34353,45821,34352,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,NA,NA,NA,NA,NA,30,75,1,30
68606,1718,686,84,1,8401,2009,2,Walton Moor,6,3,39995,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45821,34350,45821,34350,3,39995,0.416666667,BP SS,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (last year),0,0,2.4,160,nr,0.7,20.95,0.402,0.3,113.9,6.72,15,45,1,30
68701,1719,687,84,2,8402,2009,2,Walton Moor,1,3,39995,3,0,44,0,0,0,44,0,0,0,0,C,11,(..3),0,0,11,0,0,0,0,D,24,(16?),0,0,24,0,0,0,0,C,9,(..2),0,0,9,0,0,0,0,SMS,BP,ST,45940,34305,45940,34305,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,19.89,0.484,0.36,120.1,5.87,18,33,1,20
68702,1720,687,84,2,8402,2009,2,Walton Moor,2,3,39995,3,0,59,0,0,0,59,0,0,0,0,P,10,0,0,0,10,0,0,0,0,C,27,0,0,0,27,0,0,0,0,C,22,0,0,0,22,0,0,0,0,SMS,BP,ST,45937,34307,45937,34307,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,232.91,0.466,0.35,96.9,6.97,14,38,1,20
68703,1721,687,84,2,8402,2009,2,Walton Moor,3,3,39995,3,0,34,0,0,0,34,0,0,0,0,D,16,0,0,0,16,0,0,0,0,P,10,(..1),0,0,10,0,0,0,0,P,8,0,0,0,8,0,0,0,0,SMS,BP,ST,45930,34308,45930,34308,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,21.5,0.493,0.37,110,7.15,27,48,1,20
68704,1722,687,84,2,8402,2009,2,Walton Moor,4,3,39995,3,0,58,0,0,0,58,0,0,0,0,P,7,0,0,0,7,0,0,0,0,D,31,0,0,0,31,0,0,0,0,P,20,0,0,0,20,0,0,0,0,SMS,BP,ST,45926,34308,45926,34308,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,NA,NA,NA,NA,NA,15,45,1,20
68705,1723,687,84,2,8402,2009,2,Walton Moor,5,3,39995,3,0,15,0,0,0,15,0,0,0,0,P,2,(..2),0,0,2,0,0,0,0,D,2,0,0,0,2,0,0,0,0,C,11,0,0,0,11,0,0,0,0,SMS,BP,ST,45921,34310,45921,34310,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,23.69,0.497,0.37,97.5,7.1,15,43,1,20
68706,1724,687,84,2,8402,2009,2,Walton Moor,6,3,39995,3,0,14,0,1,0,13,0,0,0,0,C,6,(..1),1,0,5,0,0,0,0,P,2,(..3),0,0,2,0,0,0,0,D,6,(..1),0,0,6,0,0,0,0,SMS,BP,ST,45919,34311,45919,34311,3,39995,0.541666667,BP SS,rough pasture,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1-1.7 undulating,100,nr,nr,NA,NA,NA,NA,NA,10,32,1,20
68801,1725,688,84,3,8403,2009,2,Walton Moor,1,3,39996,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45957,34484,45957,34485,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,22.85,0.805,0.62,102.2,6.06,15,25,5,30
68802,1726,688,84,3,8403,2009,2,Walton Moor,2,3,39996,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45956,34483,45956,34483,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,NA,NA,NA,NA,NA,10,25,5,30
68803,1727,688,84,3,8403,2009,2,Walton Moor,3,3,39996,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45959,34481,45959,34481,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,22.03,0.87,0.67,106.9,6.4,10,20,5,30
68804,1728,688,84,3,8403,2009,2,Walton Moor,4,3,39996,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45962,34480,45962,34480,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,NA,NA,NA,NA,NA,10,20,5,30
68805,1729,688,84,3,8403,2009,2,Walton Moor,5,3,39996,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45965,34477,45965,34477,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,23.78,0.851,0.65,97,6.8,10,25,5,30
68806,1730,688,84,3,8403,2009,2,Walton Moor,6,3,39996,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45968,34475,45968,34475,3,39996,0.638888889,BP SS,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,150,nr,nr,NA,NA,NA,NA,NA,5,12,5,30
68901,1731,689,84,4,8404,2009,2,Walton Moor,1,3,39996,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45940,33914,45940,33914,3,39996,0.736111111,BP SS,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,500 (250 m to next brach-off),nr,0.55,25.29,0.768,0.59,89.5,7.64,20,45,1,20
68902,1732,689,84,4,8404,2009,2,Walton Moor,2,3,39996,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45940,33915,45939,33915,3,39996,0.736111111,BP SS,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,500 (250 m to next brach-off),nr,0.55,NA,NA,NA,NA,NA,25,50,1,20
68903,1733,689,84,4,8404,2009,2,Walton Moor,3,3,39996,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,BP,ST,45936,33916,45936,33916,3,39996,0.736111111,BP SS,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,500 (250 m to next brach-off),nr,0.55,22.56,0.787,0.6,103.6,6.55,30,60,1,20
